Organization,Address,Reviewer,Review Title,Review,Review Count,Helpful Count,Restaurant Count,Location,Rating Date,Rating
Deck on Bent,G05 Bent Street | Shop 215 Sydney New South Wales 2021 Australia,Vanessa F,Girls night out ..dinner b4 comedy show.,Accommodating with seating. I asked for outdoors and they also had a table reserved inside. So on the night it was cold and we moved inside. The food was good for the most part. However i would suggest not ordering snitzel or cutlets they looked very dry and dont have any nice gravy to go with. I ordered the tomato...   More,68,20,45,Stanmore  Sydney,14 December 2014,3
Deck on Bent,G05 Bent Street | Shop 215 Sydney New South Wales 2021 Australia,sydkjs,Middle of the road,My girlfriend and I ate here on a Friday night. We were in the Entertainment Quarters to see a show. We both only ordered a small plate each and garlic bread to share  over a bottle of wine. The calamari was ok  a little tasteless  not the best we have eaten  but it seemed to be fresh  and the arancini...   More,17,6,3,Sydney  New South Wales,26 November 2014,3
Deck on Bent,G05 Bent Street | Shop 215 Sydney New South Wales 2021 Australia,MrsWendyP,Terrible service,Visited the EQ on Sunday for matinee session of Cirque Du Soleil and decided to enjoy a coffee and cake after the show. We should have braved the long line of another establishment rather than walk around the corner to this place - which was almost empty. Am not sure if the waiter understood English  but when asked if there...   More,66,25,31,Drummoyne  Sydney,19 November 2014,1
Mr Q's restaurant Leichhardt,395 Parramatta Rd Leichhardt Sydney New South Wales Australia,Katieface32,Worst Chinese ever,Ordered combination chow mein.. Got yesterday's deep fried noodles in a bag and vegetable soup. When we called to discuss  we were told if we wanted stir fried noodles it cost extra  even though chow mein advertised under stir fried noodles. The manager was rude and argued with my chef husband... read more,6,3,0,Sydney,1 July 2015,1
Mr Q's restaurant Leichhardt,395 Parramatta Rd Leichhardt Sydney New South Wales Australia,JKAuckland,Worst Chinese ever,Ordered combination chow mein.. Got yesterday's deep fried noodles in a bag and vegetable soup. When we called to discuss  we were told if we wanted stir fried noodles it cost extra  even though chow mein advertised under stir fried noodles. The manager was rude and argued with my chef husband that what he had given us was chow mein....   More,42,9,22,Sydney,1 July 2015,1
Paradise Gourmet Pizza Cafe,740 Darling St Rozelle Sydney New South Wales 2039 Australia,nadaduyker,Will not go back here,They told me that my purchase hadn't gone through and that they needed to swipe my card again - they double charged me for my pizza and then refused to return my money. They told me I had to come in to get it and they couldn't refund it onto my card. In the end I just left it  but... read more,26,10,8,Sydney  New South Wales  Australia,2 February 2015,1
Paradise Gourmet Pizza Cafe,740 Darling St Rozelle Sydney New South Wales 2039 Australia,mynameisedmund,Will not go back here,They told me that my purchase hadn't gone through and that they needed to swipe my card again - they double charged me for my pizza and then refused to return my money. They told me I had to come in to get it and they couldn't refund it onto my card. In the end I just left it  but...   More,3,1,3,Rozelle  Sydney,2 February 2015,1
Mimmos Pizza,642 Pittwater Road Brookvale & 20 Aubreen street Collaroy Plateau Sydney New South Wales 2100/2097 Australia,Paul P,Disappointing Service,These guys  especially the Collaroy store  are just - terrible. We have kept on giving them chances to get our order right but they just can't seem to get to grips with the difference between Coke & Coke Zero. Else  quite often they forget about delivering the drinks at all. Consider this along... read more,8,2,5,Sydney  New South Wales,4 June 2015,1
Mimmos Pizza,642 Pittwater Road Brookvale & 20 Aubreen street Collaroy Plateau Sydney New South Wales 2100/2097 Australia,natk1987,Disappointing Service,These guys  especially the Collaroy store  are just - terrible. We have kept on giving them chances to get our order right but they just can't seem to get to grips with the difference between Coke & Coke Zero. Else  quite often they forget about delivering the drinks at all. Consider this along with their embarrassingly poorly designed iPhone app...   More,1,1,0,Sydney  New South Wales,4 June 2015,1
Fishalicious,550 Botany Road Sydney New South Wales Australia,Luke W,Bring back the old owners,Loved this place but not no more. The servings are very poor and overpriced the seafood salad is full of cabbage and 1 prawn which seems to be frozen,2,0,0,Sydney  New South Wales,3 weeks ago,1
Fishalicious,550 Botany Road Sydney New South Wales Australia,DiL5,Bring back the old owners,Loved this place but not no more. The servings are very poor and overpriced the seafood salad is full of cabbage and 1 prawn which seems to be frozen,49,28,22,Sydney  New South Wales,3 weeks ago,1
Simply Noodles Newtown,Shop 2 273 King St Sydney New South Wales 2042 Australia,mje0250,not a good meal,This place is closed and has a new name and off course Thai again. a ten dollar for bad food. I only did eat their once for a simple wonton soup and could not eat it. I must say that I never so any more than tow or three table ever always empty...,253,61,95,Sydney  Australia,27 September 2015,1
Simply Noodles Newtown,Shop 2 273 King St Sydney New South Wales 2042 Australia,r0amify0uwantt0,not a good meal,This place is closed and has a new name and off course Thai again. a ten dollar for bad food. I only did eat their once for a simple wonton soup and could not eat it. I must say that I never so any more than tow or three table ever always empty...,152,60,23,Sydney  New South Wales,27 September 2015,1
Simply Noodles Newtown,Shop 2 273 King St Sydney New South Wales 2042 Australia,Adrianna V,Not good...,There are so many great places to eat in Newtown  especially if you are after Asian food. This place really doesn't compete. We ordered Singapore noodles and roast duck. The noodles were bland and very oily  the duck was dry and not tasty. Even with the $10 movie ticket deal at the Dendy cinema down the road this was not...   More,24,12,13,Stanmore  Sydney,6 April 2014,2
Bar Quattro,Sydney New South Wales Australia,mistermech,My wife and I were served faeces  verbally abused  and almost assaulted by the owner of Quattro Bar.,Quattro Bar: 110 Elizabeth Street Sydney  Hyde Park North at St James Station. My wife and I were served faeces  verbally abused  and almost assaulted by the owner of Quattro Bar. We went out for a romantic lunch on our anniversary being Saturday 4th December 2010  a romantic lunch we did not... read more,1,0,0,sydney,4 December 2010,1
Bar Quattro,Sydney New South Wales Australia,gregnazvanov,My wife and I were served faeces  verbally abused  and almost assaulted by the owner of Quattro Bar.,Quattro Bar: 110 Elizabeth Street Sydney  Hyde Park North at St James Station. My wife and I were served faeces  verbally abused  and almost assaulted by the owner of Quattro Bar. We went out for a romantic lunch on our anniversary being Saturday 4th December 2010  a romantic lunch we did not get. We ordered two servings of penne Gamberi...   More,172,289,96,Drummoyne  Sydney,4 December 2010,1
Xiao-Ting Box,371 Victoria Street Abbotsford Sydney New South Wales 3067 Australia,Elizabeth H,A Sad Demise of a Former Favorite,We used to love this place. With Shanghai style dumplings and a vast menu  served by bright  friendly staff and owners  it was a place to meet family and friends  or just bump into them. With new owners  the prices went up and the service and food down  the food just so-so now. I walk past and feel... read more,95,47,31,Melbourne  Australia,27 June 2013,1
Out Back,3 George Street | Level 1 North Strathfield Sydney New South Wales 2137 Australia,Carlos J,Bad service over priced,It took around 25 minutes for some one to serve us then another 30 minutes to take the order I was thinking we should have gone some where else! We ordered Pork spare ribs which was under cooked like rare they took it back for a bit more grilling and came back well done The Ribs where smothered in... read more,28,0,22,Sydney  Australia,3 weeks ago,1
Tipico Trattoria Pizzeria Five Dock,86 Great North Rd Five Dock Sydney New South Wales 2046 Australia,Lucyfanclub,Worst restuarant in Sydney,Terrible slow service and baby octopus that was like rubber. After waiting an hour to complain to the manager  we were brushed off with 'no one else has complained so there's nothing wrong with it.'. Wait staff could barely speak English too. Blackbanned.,5,7,0,Sydney,26 November 2014,1
KFC,500 New Canterbury Rd Dulwich Hill Sydney New South Wales 2203 Australia,Build-Legos,Bad even for kfc,Always run by stoned looking teenagers in a old dirty store. Orders take forever even though the chicken is right there in a warmer ready to go,21,13,7,Sydney  Australia,22 November 2015,1
KFC,500 New Canterbury Rd Dulwich Hill Sydney New South Wales 2203 Australia,Amber2962,Bad even for kfc,Always run by stoned looking teenagers in a old dirty store. Orders take forever even though the chicken is right there in a warmer ready to go,9,19,6,Sydney  Australia,22 November 2015,1
KFC,500 New Canterbury Rd Dulwich Hill Sydney New South Wales 2203 Australia,Chris J,Discusted,The staff are rude and the manager is arogant  our order is always wrong and the chicken if you can call it that was oily and simply bad to eat. We got the giant feast .. Please do not eat at this store very disapointed   should get staff that know how to serve and cook shame on you kfc,1,2,0,Sydney  Australia,2 December 2014,1
KFC,500 New Canterbury Rd Dulwich Hill Sydney New South Wales 2203 Australia,Jai A,Dog food,I have been customer with Kentucky chicken for 30years and now I will never eat that type of chicken ever again. I was quiet surprised. The chicken pieces looked like plastic mold's that where left in the sun for years. The chicken meat  well...didn't even try it. Never again - Kentucky Dulwich Hill..,1,3,0,,30 August 2014,1
Graze on King,377 King Street Newtown Sydney New South Wales 2042 Australia,Matt F,Avoid for breakfast,Made the mistake of walking into graze on king for breakfast and the lack of customers should have been a give away... The coffee and service were both good  however the food was simply bland and uninspired.,4,4,0,Newtown  Sydney,4 January 2015,1
