Organization,Address,Reviewer,Review Title,Review,Review Count,Helpful Count,Restaurant Count,Location,Rating Date,Rating
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Libby T,Very Poor Value for Money,Mango frappe was very bad. Simple drink of ice and pure done very badly. Tasted more like a thick cordial. Wraps were very soggy. Chocolate croissant was stale. Was charged for public holiday surcharge as well which was expected but the very poor quality of food resulted in a very disappointing experience.,93,17,72,Sydney  New South Wales,2 January 2016,1
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Timothy G,Caffeine fix with a million dollar view,Perched right on Chowder Bay  you get amazing views and a beach side location. A very relaxed atmosphere in one of Sydney's most beautiful locations. Just next to the beach and a large park  it's a great stop over for coffee or a quick snack.,16,7,0,Rozelle  Sydney,1 November 2015,3
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,gelp2015,Sentry Box cafe by dazzling beach,Overlooking the beach  the Harbour side beach pool and the moored yachts and moored cruisers and the children and adults swimming in the glittering blue water is a "Buckingham Palace" sentry box cafe with tables  umbrellas  folding and beach chairs. Some in the shade  some in the sun. It is a beach cafe adjunct to the main cafe up the...   More,2,0,0,Drummoyne  Sydney,16 October 2015,4
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Tracey S,Weak flavourless coffee,Had a coffee at Bacino pop up stall at Chowder Bay this morning after a long walk  coffee was like luke warm milk. Very  very dissapointing! Won't be going back to Bacino especially since there are several other outlets close by.,13,6,9,Sydney  New South Wales,30 August 2015,2
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Mal B,Back to Nature,Relaxed  friendly and in amongst nature. The biggest bacon and egg panini ever! Yum! Blankets and heaters to keep warm a necessity at this time of the year.,354,144,223,Stanmore  Sydney,8 August 2015,5
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Julie W,Great views,Quaint little cafe over looking Chowder Bay and the views are quite spectacular. Coffee is quite good as is the service. Good for a quick refresh before exploring the many trails surrounding the area.,66,41,46,Newtown  Sydney,25 February 2015,4
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Peter W,Relaxing harbourside ambience,Three of us did the walk from the Zoo via Bradley's Head to Clifton Gardens last Sunday. Had planned to have breakfast at East Coast Lounge  but still closed at 9:30. Bacino Kiosk is a pleasant spot right on the beach at Clifton Gardens. The food(feta/avocado smash and bacon and egg roll) was adequate and reasonable value for $11 each....   More,2,4,0,Sydney  Australia,3 February 2015,3
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Nat73jack,ok cafe but misses the atmosphere,You come here because of Chowder Bay which is wonderful but this cage just misses the view of say Ripples. Haven't had the same problems with service and quality but you tend to sit inside or at the rear and miss the view.,1,0,0,Sydney  Australia,January 24  2014,3
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Magda N,Magical!!,Weekends are always busy here no wonder.. Beautiful view  great food n coffee. It would be the perfect cafe if you didn't have to pay for parking..be careful with the rangers out n about.,1,0,0,Sydney  New South Wales,June 20  2014,5
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,gemc2000,Great little spot,Wonderful little cafe over looking Sydney harbour. Bacon and eggs rolls are just the best and lunch special are devine. Great spot sit and relax. The chef makes her own fresh jam and all the bread is fresh and organic.,1,1,0,Sydney  New South Wales,June 20  2014,5
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Sophie R,Beautiful part of Sydney Harbour,We had breakfast at this little Kiosk   eggs bacon and toast   it was just great ! all freshly made as we waited and the coffee was excellent . My daughter had a milk shake and we sat on the little seats that looked out over the trees and the harbor. The sun was shining and it was hard...   More,11,2,4,Sydney  New South Wales,June 14  2014,4
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,gooddaykina,Overpriced & rude!,Toast  avo & mushrooms is not worth $13! My sister ordered a bacon & egg wrap which costs $6 less than mine. Small pieces of toast  half a small avocado and some mushrooms for $13! Staff were rude  don't bother!,4,1,0,Sydney  New South Wales,May 25  2014,1
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,RonWamberal,Horrible management,I wish there was a zero rating because the service was horrific. We ordered pre-made bread and 20 mins later  there were no signs of our order being served. They were not even very busy. When we asked the waiter  he said he was just following service dockets. Another 5 mins later  I came back to the counter and asked...   More,3635,1547,2075,Rozelle  Sydney,March 29  2014,1
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,lauri2710,ok cafe but misses the atmosphere,You come here because of Chowder Bay which is wonderful but this cage just misses the view of say Ripples. Haven't had the same problems with service and quality but you tend to sit inside or at the rear and miss the view.,8,3,0,Drummoyne  Sydney,January 24  2014,3
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Julie P,Terrible service,Shame!! Went to the kiosk downstairs ready to order but the 2 people there were so rude and told us nothing was left to eat (12.30pm). They tell us to go upstairs. People are so rude it's not funny. Having cheese allergy we ask "do you have anything with no cheese". They say "if it's not on the menu  then...   More,1,0,0,Sydney  New South Wales,November 23  2013,1
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,CamimoJoda,good food,We had a very good breakfast eggs were amazing. Took a little time for food for arrive but you should not be in a hurry at a place like this.Enjoy just hanging out. Considering the restaurants around the area very reasonable. Look out for the cheeky Kookaburra's who try to steal your food  loved it. Regards George Paulides,1,1,0,Stanmore  Sydney,August 10  2013,5
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,Dg2061,1/2h to take-away 2 coffees!!,We were having a nice walk in Chowder Bay and stopped at Bacino Kiosk for 2 take-away coffees. BIG MISTAKE. Behind what looks like a lovely spot by the water  we queued for over 10 minutes (only 5 people front of us) and waited for half-an-hour after asking every ten minutes how much longer it would be. 2 coffees and...   More,6,3,3,Newtown  Sydney,May 25  2013,1
Bacino Bar - Chowder Bay Kiosk,Building 14 Sydney New South Wales Australia,higvin,Perfect find on a lovely Sydney harbour foreshore walk,There are many lovely walks around Sydney harbour and a recent nice discovery is the one from the Taronga Park Zoo ferry terminal and then following the path towards the North Head around Bradley's Head and Chowder Bay and on to Hunter's Bay  Mosman. This is an especially lovely walk  completely... read more,459,165,372,Brussels  Belgium,February 26  2012,4
Narita Japanese Bento Bar,Shop 293 Promenade Eatery Harbourside Shopping Centre Darling Harbour Sydney New South Wales 2000 Australia,Kat537,Food ok  service poor,There were various boxes of food already made up. It wasn't clear from the name what they were  so I asked. First person for someone else  who tools me 'we can't do that' when I asked her to tell me what the box contained. Apparently customers are made to guess. Needless to say  I picked... read more,93,45,61,Scotland,15 October 2015,2
Narita Japanese Bento Bar,Shop 293 Promenade Eatery Harbourside Shopping Centre Darling Harbour Sydney New South Wales 2000 Australia,Wylie J M,Food ok  service poor,There were various boxes of food already made up. It wasn't clear from the name what they were  so I asked. First person for someone else  who tools me 'we can't do that' when I asked her to tell me what the box contained. Apparently customers are made to guess. Needless to say  I picked something else.,13,3,7,Sydney  New South Wales,15 October 2015,2
Finola's Restaurant,156 Darling St Balmain Sydney New South Wales 2041 Australia,Ray S,Great Family Restaurant,We have been going to Finola's for a decade or so since she moved from being head chef at the then highly regarded restaurant at the Welcome Hotel. Finola's is an honest good quality club eatery in the Balmain Bowling Club with very reasonable prices and access to the club prices for wine and... read more,7,2,6,Sydney  Australia,4 June 2014,3
Finola's Restaurant,156 Darling St Balmain Sydney New South Wales 2041 Australia,JElliot32,Great Family Restaurant,We have been going to Finola's for a decade or so since she moved from being head chef at the then highly regarded restaurant at the Welcome Hotel. Finola's is an honest good quality club eatery in the Balmain Bowling Club with very reasonable prices and access to the club prices for wine and drinks. Try the fish pie which...   More,793,394,349,Balmain  Sydney,4 June 2014,3
Dumpling Hut,148 King Street Newtown Sydney New South Wales 2042 Australia,Simmy2016,No match for the KING,To be fair its been a whille  about 6 months. But couldn't get a table at the great food Dumpilng king  so decided to give this one a go. At that time it was no match. Restricted menu  uninspiring food. All they needed was new kitchen staff to survive,13,0,12,Greater Sydney  Australia,yesterday,2
